Venue,Division,Season,Date,Round,URL,Player,Opponent,First Thrower,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,9,20,WON,100,60,95,56,134,36,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,9,18,LOST,140,45,41,30,45,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,Second,10,18,LOST,60,40,60,100,60,67,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,First,10,19,WON,140,57,45,40,59,140,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,11,26,WON,180,60,41,100,90,20,6,0,4,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,11,24,LOST,100,60,57,60,60,92,47,9,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,Second,12,30,LOST,100,56,60,42,85,58,20,60,15,3,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,First,12,32,WON,58,91,140,60,60,76,0,0,0,0,16,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Oscar King,Ryan Payne,First,13,20,WON,95,85,43,85,67,87,39,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NyVpVopAS0Gy,Ryan Payne,Oscar King,Second,13,18,LOST,140,56,59,100,46,84,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,Second,1,20,WON,76,81,60,140,30,82,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,First,1,21,LOST,41,55,29,30,81,17,84,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,First,2,21,WON,60,60,40,77,60,100,104,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,Second,2,18,LOST,61,86,49,121,68,80,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,Second,3,18,LOST,140,60,27,60,32,55,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,First,3,20,WON,42,117,100,119,83,8,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,First,4,21,LOST,85,100,43,22,100,60,39,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,Second,4,20,WON,32,77,100,92,60,100,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,Second,5,24,LOST,42,60,45,100,140,82,16,8,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,First,5,25,WON,60,60,60,45,45,27,13,171,20,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,First,6,15,WON,100,140,81,140,40,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,Second,6,12,LOST,32,38,84,100,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,Second,7,19,WON,41,100,45,66,180,55,14,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,First,7,21,LOST,49,34,100,41,81,44,82,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,First,8,19,WON,83,140,68,140,38,16,16,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,Second,8,18,LOST,60,81,57,57,43,42,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,Second,9,18,WON,55,180,96,98,40,32,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,First,9,18,LOST,95,95,85,82,54,26,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,First,10,24,WON,41,41,36,45,60,100,85,93,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,Second,10,21,LOST,31,43,45,95,133,100,34,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Nick Holman,Paul Upfold,Second,11,16,WON,81,77,140,81,90,32,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ijgt4tcqJTaz,Paul Upfold,Nick Holman,First,11,18,LOST,59,141,100,55,60,70,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,First,1,22,WON,92,85,40,45,59,60,80,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,Second,1,21,LOST,100,60,28,95,58,100,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,Second,2,18,LOST,60,85,100,60,140,36,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,First,2,20,WON,140,25,85,30,57,139,25,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,First,3,22,WON,99,100,81,43,84,54,32,8,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,Second,3,21,LOST,31,81,33,54,30,135,83,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,Second,4,20,WON,15,45,100,27,140,134,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,First,4,21,LOST,85,60,44,60,140,48,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,First,5,21,WON,26,45,125,174,41,38,52,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,Second,5,18,LOST,57,21,17,83,61,16,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,Second,6,23,WON,94,58,60,58,42,97,52,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,First,6,24,LOST,40,25,44,31,28,34,23,45,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,First,7,22,WON,95,60,44,58,94,85,45,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,Second,7,21,LOST,43,27,19,121,100,95,43,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,Second,8,19,WON,48,100,119,43,57,94,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,First,8,21,LOST,92,79,85,44,26,100,57,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Oscar King,Matt Cannon,First,9,24,WON,55,140,45,60,59,60,57,25,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/Ij1E8oWmwPDi,Matt Cannon,Oscar King,Second,9,21,LOST,44,85,58,90,100,98,16,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,1,27,LOST,81,40,115,58,95,21,45,30,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,1,26,WON,22,24,52,85,115,38,25,120,20,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,2,18,LOST,23,140,100,60,60,78,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,2,19,WON,45,83,100,58,140,55,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,3,23,WON,140,121,23,41,64,42,50,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,3,21,LOST,140,95,41,47,85,45,36,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,4,21,LOST,43,27,81,90,100,28,27,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,4,22,WON,41,43,140,60,100,3,74,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,5,24,WON,25,100,29,83,100,95,63,6,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,5,21,LOST,41,24,60,36,60,83,77,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,6,16,WON,15,125,121,80,120,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,6,18,LOST,60,28,22,78,85,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,7,18,WON,100,41,140,60,140,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,7,15,LOST,100,140,64,85,42,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,8,24,WON,41,121,58,43,15,99,56,68,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,8,24,LOST,100,55,24,42,42,45,55,95,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,9,20,WON,27,40,59,140,65,100,70,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,9,18,LOST,140,100,43,60,41,55,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,10,15,LOST,100,81,58,92,60,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,10,18,WON,140,100,85,78,58,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,11,18,LOST,180,41,71,60,49,80,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,11,18,WON,100,100,45,43,100,113,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,12,21,LOST,100,24,59,100,96,37,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,12,22,WON,100,45,41,100,30,64,83,38,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,First,13,25,WON,100,60,41,80,42,41,57,60,20,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,Second,13,24,LOST,85,83,140,43,40,24,54,24,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,James Willcox,Shaun Francome,Second,14,18,LOST,140,140,81,55,27,18,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/BV6xxyWLeEeC,Shaun Francome,James Willcox,First,14,21,WON,134,81,81,53,78,34,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,First,1,18,WON,96,58,100,100,97,50,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,Second,1,15,LOST,7,60,42,81,100,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,Second,2,19,WON,26,140,22,59,77,137,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,First,2,21,LOST,43,60,26,45,28,45,58,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,First,3,19,WON,140,43,46,135,40,77,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,Second,3,18,LOST,22,60,60,41,100,58,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,Second,4,18,WON,41,125,125,100,90,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,First,4,18,LOST,43,95,100,80,100,79,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,First,5,27,LOST,9,39,46,42,55,55,140,75,30,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,Second,5,27,WON,60,41,83,24,57,100,64,0,72,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,Second,6,21,LOST,96,30,85,92,100,27,31,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,First,6,22,WON,140,85,60,60,81,19,36,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,First,7,24,LOST,24,27,60,82,43,57,40,34,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,Second,7,22,WON,100,97,60,38,88,58,40,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,Second,8,21,WON,60,45,60,180,100,36,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,First,8,21,LOST,43,60,85,40,48,122,82,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,First,9,17,WON,83,180,60,86,68,24,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,Second,9,15,LOST,60,60,68,60,60,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,Second,10,19,WON,140,137,81,57,50,0,36,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,First,10,21,LOST,100,96,45,41,137,42,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Charlie Green,Jack Brownsmead,First,11,24,WON,100,81,60,60,60,60,60,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/DzGQw43Fwdkq,Jack Brownsmead,Charlie Green,Second,11,21,LOST,140,26,46,80,83,39,25,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,Second,1,26,WON,60,60,96,42,26,9,52,100,56,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,First,1,27,LOST,21,45,61,42,43,97,42,10,116,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,First,2,21,WON,81,59,97,94,43,80,47,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,Second,2,18,LOST,81,7,42,48,40,83,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,Second,3,23,WON,140,96,76,22,82,45,30,10,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,First,3,24,LOST,25,40,58,100,100,41,40,41,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,First,4,17,WON,118,96,140,41,46,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,Second,4,15,LOST,10,180,85,88,30,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,Second,5,21,WON,81,100,60,85,97,58,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,First,5,21,LOST,140,58,95,44,44,85,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,First,6,23,WON,100,96,92,97,60,36,0,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,Second,6,21,LOST,95,82,58,44,100,54,36,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,Second,7,21,WON,40,100,100,81,100,24,56,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,First,7,21,LOST,41,58,45,40,30,27,50,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Shane Edwards,Chris King,First,8,18,WON,100,80,77,100,94,50,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/NcEBU082N2Fa,Chris King,Shane Edwards,Second,8,15,LOST,100,43,121,45,20,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,First,1,27,WON,100,140,55,42,139,17,0,0,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,Second,1,24,LOST,60,60,26,85,40,140,30,30,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,Second,2,25,WON,45,100,45,99,58,96,38,0,20,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,First,2,27,LOST,24,85,45,85,28,44,83,79,14,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,First,3,18,WON,100,91,100,50,120,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,Second,3,15,LOST,85,85,26,96,22,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,Second,4,24,LOST,60,57,39,58,32,110,102,35,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,First,4,25,WON,81,81,81,45,45,82,53,25,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,First,5,28,WON,57,140,94,60,56,54,20,10,8,2,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,Second,5,27,LOST,63,47,60,55,26,100,90,40,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,Second,6,22,WON,40,60,85,60,60,140,36,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,First,6,24,LOST,60,85,40,60,84,100,32,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,First,7,22,WON,45,60,100,95,93,56,36,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,Second,7,21,LOST,135,100,45,37,60,77,37,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,Second,8,19,WON,89,56,96,60,100,98,2,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,First,8,21,LOST,44,85,81,54,43,24,75,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,First,9,18,LOST,44,60,59,45,60,63,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,Second,9,17,WON,60,95,100,100,60,86,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Shane Edwards,Paul Upfold,Second,10,17,WON,38,100,137,59,95,72,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/UuekwDWVs1lS,Paul Upfold,Shane Edwards,First,10,18,LOST,44,39,60,100,78,60,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,First,1,21,LOST,60,140,41,23,60,100,29,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,Second,1,20,WON,140,100,60,26,79,56,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,Second,2,18,WON,77,81,45,100,180,18,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,First,2,18,LOST,124,47,120,140,30,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,First,3,15,LOST,100,60,100,100,66,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,Second,3,14,WON,125,140,55,96,85,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,Second,4,12,LOST,121,41,45,41,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,First,4,14,WON,83,96,140,134,48,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,First,5,15,WON,123,28,66,180,104,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,Second,5,12,LOST,81,45,100,60,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,Second,6,21,LOST,60,100,100,41,78,40,57,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,First,6,22,WON,45,96,96,84,60,50,62,8,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,First,7,18,LOST,41,100,36,45,60,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,Second,7,17,WON,60,140,59,140,26,76,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,Second,8,20,WON,60,41,85,43,140,52,80,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,First,8,21,LOST,60,125,121,171,22,0,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,First,9,21,WON,100,43,62,100,60,83,53,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,Second,9,18,LOST,60,57,58,45,77,100,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Nick Holman,Oscar King,Second,10,23,WON,85,95,60,140,86,19,0,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/ri1p6u1oMwev,Oscar King,Nick Holman,First,10,24,LOST,26,85,100,85,45,31,53,56,,,,,,,,
