Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18,Throw_19,Throw_20,Throw_21,Throw_22,Throw_23,Throw_24
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,10,30,LOST,62,41,13,11,85,41,61,7,85,79,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,10,33,WON,90,59,80,34,28,42,68,40,40,10,10,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,11,27,WON,43,45,60,81,41,26,63,82,60,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,11,24,LOST,53,28,40,84,43,34,36,95,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,12,36,LOST,66,60,66,11,22,65,40,114,47,0,0,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,12,39,WON,28,44,42,81,45,21,80,50,74,18,14,2,2,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,13,27,WON,45,45,41,45,41,45,140,67,32,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,13,24,LOST,22,26,49,40,28,60,100,23,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,14,36,LOST,41,41,24,85,60,41,45,80,24,40,0,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,14,37,WON,28,29,34,22,61,40,125,25,11,79,31,0,16,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,1,43,WON,35,75,53,21,16,73,40,27,91,45,0,0,0,17,8,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,1,45,LOST,19,37,52,67,48,25,36,25,57,41,17,23,34,0,0,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,2,36,LOST,29,32,60,44,2,21,26,20,74,77,20,22,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,2,36,WON,45,51,23,17,31,17,95,115,28,39,0,40,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,3,33,LOST,60,60,20,60,8,25,29,10,43,43,13,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,3,34,WON,76,43,45,33,95,17,57,29,30,36,8,32,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,4,44,WON,38,19,13,23,28,45,100,40,57,76,22,20,0,4,16,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,4,42,LOST,29,29,21,41,38,13,41,29,45,72,76,29,22,0,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,5,30,LOST,40,30,23,40,60,41,58,27,43,38,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,5,32,WON,38,83,57,43,33,45,35,68,36,23,40,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,6,31,WON,76,21,35,30,19,77,7,42,140,18,36,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,6,30,LOST,9,41,30,45,57,43,21,79,29,18,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,7,39,LOST,10,29,59,6,40,3,37,28,24,52,100,9,11,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,7,41,WON,13,135,45,30,24,26,33,45,100,18,16,8,0,8,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,8,72,LOST,50,9,44,90,24,5,63,54,22,64,36,12,0,0,0,22,0,0,0,0,4,0,0,0
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,8,70,WON,85,26,11,85,25,47,45,23,68,35,35,0,0,0,8,4,0,2,0,0,0,0,0,2
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,9,33,LOST,36,38,32,50,72,25,80,40,42,66,0,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,9,34,WON,41,29,43,67,29,76,26,54,41,65,2,28,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,10,33,LOST,33,47,71,22,60,37,25,90,57,0,19,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,10,32,WON,21,22,25,41,95,33,81,25,89,33,36,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,11,36,WON,23,39,60,36,71,5,26,23,60,40,28,90,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,11,36,LOST,57,29,79,97,31,57,41,50,46,0,0,7,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,12,44,WON,22,92,36,61,25,10,23,56,34,70,0,60,0,0,12,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,12,42,LOST,79,57,44,83,42,43,45,35,37,30,0,4,0,0,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,Second,Kelly Gower,13,51,WON,30,40,28,38,28,37,41,55,24,13,25,14,11,73,38,0,6,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,First,Craig Daniels,13,51,LOST,35,45,57,85,61,38,58,46,48,0,12,0,0,12,2,0,0,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Craig Daniels,First,Kelly Gower,14,30,LOST,41,27,32,19,45,45,58,41,33,58,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/Kv7tZC9i51At,Kelly Gower,Second,Craig Daniels,14,29,WON,45,121,29,57,45,29,60,27,40,48,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,1,28,WON,41,82,33,45,61,57,98,51,25,8,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,1,30,LOST,45,44,96,59,121,40,56,20,10,6,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,2,24,LOST,21,41,59,43,40,22,76,39,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,2,24,WON,44,100,55,85,43,94,23,57,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,3,21,LOST,60,92,50,32,42,73,95,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,3,22,WON,66,85,97,36,26,87,92,12,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,4,27,LOST,66,85,41,51,38,60,65,75,0,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,4,25,WON,85,44,65,28,25,45,134,45,30,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,5,31,WON,76,21,76,60,29,45,95,50,17,16,16,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,5,33,LOST,45,140,23,28,63,58,3,45,21,69,3,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,6,22,WON,59,91,83,121,37,85,21,4,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,6,21,LOST,121,83,70,47,125,40,0,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,7,24,LOST,81,45,72,81,29,33,60,72,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,7,25,WON,45,85,121,24,48,66,82,0,30,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,8,25,WON,85,100,45,66,85,75,19,0,26,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,8,24,LOST,100,82,80,9,41,85,88,12,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,9,33,LOST,59,3,85,39,85,60,92,65,1,0,10,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,9,34,WON,22,45,23,60,60,37,43,26,45,80,42,18,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,10,36,WON,43,45,60,81,60,33,39,40,44,0,0,56,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,10,33,LOST,81,121,41,24,40,33,45,78,0,0,36,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,11,18,LOST,76,52,35,81,39,83,,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,11,19,WON,140,33,65,100,44,99,20,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,12,36,LOST,39,69,67,69,41,83,65,53,0,0,7,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,12,34,WON,13,32,100,45,17,41,44,75,44,31,39,20,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,Second,Ian Gower,13,27,WON,21,92,45,100,61,74,36,32,40,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,First,Simon Daniels,13,27,LOST,11,41,60,125,140,74,10,0,24,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Simon Daniels,First,Ian Gower,14,28,WON,24,50,25,65,95,31,83,52,36,40,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/XcBavlNzf1Eq,Ian Gower,Second,Simon Daniels,14,27,LOST,93,55,80,80,15,34,126,0,10,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,1,48,LOST,100,34,30,26,60,12,80,41,25,30,42,14,5,0,0,0,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,1,46,WON,33,25,57,45,57,57,45,57,29,35,36,17,0,0,0,8,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,Second,Kelly Gower,2,30,LOST,61,8,46,40,40,37,50,6,54,40,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,First,Keiron Daniels,2,32,WON,79,33,54,71,71,57,32,25,59,0,20,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,3,30,LOST,65,80,45,65,44,52,36,21,44,33,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,3,29,WON,21,121,45,45,33,41,33,73,40,49,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,Second,Kelly Gower,4,60,LOST,60,4,24,28,42,60,52,41,23,45,41,63,16,0,0,0,0,0,0,0,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,First,Keiron Daniels,4,62,WON,31,25,45,69,9,63,85,41,83,20,24,0,0,0,3,0,1,0,0,0,2,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,5,37,WON,25,100,5,13,55,46,30,35,26,33,23,60,50,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,5,36,LOST,13,121,47,41,57,67,45,31,68,0,0,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,Second,Kelly Gower,6,42,LOST,41,40,32,31,28,69,46,20,61,0,35,13,45,20,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,First,Keiron Daniels,6,44,WON,25,28,35,45,47,29,29,33,57,41,41,27,16,16,32,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,7,41,WON,55,40,21,22,29,57,60,45,25,27,50,40,0,30,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,7,39,LOST,43,30,29,64,35,42,41,57,38,108,10,0,2,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,Second,Kelly Gower,8,31,WON,45,60,75,80,11,32,40,37,20,65,36,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,First,Keiron Daniels,8,33,LOST,41,40,45,86,31,33,95,22,17,12,39,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,9,25,WON,100,85,56,37,55,85,41,34,8,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,9,24,LOST,67,21,29,47,9,25,85,97,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,Second,Kelly Gower,10,36,LOST,65,60,35,8,16,85,100,41,68,0,0,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,First,Keiron Daniels,10,38,WON,56,95,17,45,29,133,77,24,21,0,0,0,4,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,11,28,WON,41,132,26,40,45,60,17,20,80,40,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,11,27,LOST,37,54,19,47,21,37,29,41,38,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,Second,Kelly Gower,12,57,LOST,70,13,25,45,30,59,27,5,30,25,45,15,30,32,0,10,20,15,0,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,First,Keiron Daniels,12,58,WON,47,29,31,95,45,25,45,67,26,19,40,24,6,0,0,0,0,0,0,2,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Keiron Daniels,First,Kelly Gower,13,39,LOST,45,85,75,13,22,21,52,26,30,14,45,21,24,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/BXw8vJVgIanq,Kelly Gower,Second,Keiron Daniels,13,38,WON,25,57,55,30,43,83,91,11,15,34,0,21,36,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,Second,Christine Jamieson,1,33,LOST,22,60,66,21,30,45,52,100,35,37,17,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,First,Philip Mackenzie,1,36,WON,79,25,47,79,40,95,46,66,0,18,0,6,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,First,Christine Jamieson,2,31,WON,37,7,140,41,81,28,49,63,35,16,4,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,Second,Philip Mackenzie,2,30,LOST,41,17,57,45,41,17,45,63,43,32,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,Second,Christine Jamieson,3,27,LOST,85,26,37,45,85,22,100,77,0,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,First,Philip Mackenzie,3,28,WON,83,33,83,21,45,51,26,108,19,32,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,First,Christine Jamieson,4,43,WON,45,17,41,100,60,45,26,63,80,0,0,12,10,0,2,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,Second,Philip Mackenzie,4,42,LOST,43,57,41,57,33,29,10,25,30,59,28,42,31,8,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,Second,Christine Jamieson,5,39,LOST,41,45,11,62,11,81,28,46,45,25,11,15,48,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,First,Philip Mackenzie,5,40,WON,33,57,95,32,32,67,33,46,67,0,7,0,0,32,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,First,Christine Jamieson,6,34,WON,45,41,85,30,46,26,21,45,40,65,17,40,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,Second,Philip Mackenzie,6,33,LOST,14,33,41,26,83,41,43,29,35,40,22,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,Second,Christine Jamieson,7,26,WON,43,100,81,43,60,100,34,20,20,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,First,Philip Mackenzie,7,27,LOST,41,35,22,38,76,45,76,57,27,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,First,Christine Jamieson,8,36,LOST,61,80,100,41,65,49,45,20,20,0,0,6,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,Second,Philip Mackenzie,8,35,WON,51,57,64,33,29,47,33,41,35,27,46,38,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,Second,Christine Jamieson,9,40,WON,100,9,61,45,60,60,41,94,26,0,1,2,0,2,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,First,Philip Mackenzie,9,42,LOST,133,45,47,29,71,10,45,55,26,8,16,8,4,0,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,First,Christine Jamieson,10,46,WON,22,41,21,60,11,125,23,26,50,22,42,0,0,38,0,20,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,Second,Philip Mackenzie,10,45,LOST,44,33,26,26,35,45,51,47,33,62,51,24,0,16,0,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,Second,Christine Jamieson,11,34,WON,26,60,60,45,20,60,26,45,28,93,0,38,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,First,Philip Mackenzie,11,36,LOST,45,47,64,76,57,45,45,23,16,35,22,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Philip Mackenzie,First,Christine Jamieson,12,25,WON,101,45,60,45,58,60,64,66,2,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/DSDInkamPhnN,Christine Jamieson,Second,Philip Mackenzie,12,24,LOST,33,17,29,97,47,39,54,33,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,First,Jamie Loader,1,21,LOST,30,27,31,35,47,11,41,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,Second,Craig Daniels,1,21,WON,40,26,41,140,68,44,142,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,Second,Jamie Loader,2,42,LOST,50,23,15,45,58,105,45,35,48,57,0,6,0,0,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,First,Craig Daniels,2,45,WON,41,140,26,44,28,52,48,54,43,0,0,21,0,0,4,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,First,Jamie Loader,3,45,LOST,49,41,60,13,45,45,24,22,48,98,36,0,6,0,0,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,Second,Craig Daniels,3,43,WON,80,80,82,83,44,28,54,18,24,4,2,0,0,0,2,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,Second,Jamie Loader,4,36,WON,85,85,45,41,30,7,100,26,14,28,0,40,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,First,Craig Daniels,4,36,LOST,54,40,28,40,45,58,25,24,72,80,31,2,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,First,Jamie Loader,5,27,LOST,33,32,37,19,25,17,73,27,32,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,Second,Craig Daniels,5,26,WON,121,140,30,60,40,54,0,32,24,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,Second,Jamie Loader,6,21,LOST,33,21,28,43,25,45,23,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,First,Craig Daniels,6,24,WON,81,96,43,66,122,38,0,55,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,First,Jamie Loader,7,21,LOST,60,81,66,37,28,85,28,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,Second,Craig Daniels,7,21,WON,46,44,11,120,44,180,56,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,Second,Jamie Loader,8,36,LOST,23,15,43,26,43,40,20,35,28,65,20,6,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Jamie Loader,First,Craig Daniels,8,39,WON,41,41,81,48,82,80,36,52,32,4,2,0,2,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/HKAsMdxn9k04,Craig Daniels,First,Jamie Loader,9,36,LOST,70,44,45,27,30,58,43,60,20,64,32,0,,,,,,,,,,,,
